1.6,[C][C][N][Branch1][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][C][N][O][C][=C][N][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
1.67,[C][C][N][C][C][Branch1][Ring1][C][O][Branch1][Ring1][C][O][C][C][Branch1][C][C][C][C][=C][Branch1][C][C][C][N][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][N][=N][Ring1][Branch2]
1.71,[C][C][C][=C][C][N][Branch1][#Branch1][C][C][C][C][C][=O][C][Ring1][O][O][=C][Branch1][O][C][C][C][=C][C][C][C][C][Ring1][=Branch1][N][C][C][Ring1][Ring1]
1.7,[C][C][C][N][C][=C][C][Branch1][Ring2][C][C][O][=C][C][=C][Ring1][=Branch2][Ring1][O][C][O][C][O][C][C][C][C][C][Branch1][=Branch1][C][Branch1][C][C][=O][C][Ring1][#Branch1]
1.74,[C][C][C][C][N][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][O][C][=Branch1][C][=O][C][=N][C][=C][Branch1][C][C][S][Ring1][=Branch1][C][C][C][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][N][C]
1.77,[C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][O][C][C][C][C][O][C][=Branch1][C][=O][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=S][N][N][N][C][=C][C][=C][C][=Branch1][C][=O][N][=C][Ring1][Branch2][N]
1.63,[C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][Ring1][Ring1][S][N][Branch1][C][C][C][Ring1][O][=O][C][C][C][C][NH1][C][=Branch1][C][=O][N][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Ring1][=Branch2][C]
1.66,[C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][C][=C][C][=N][N][=C][Ring1][=Branch1][C][C][C][O][C][C][C][N][Branch1][#Branch1][C][=Branch1][C][=N][C][C][C][Ring1][Branch2]
1.68,[C][=C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=Branch1][C][=O][C][C][C][C][C][C][=C][C][Branch1][Branch1][C][C][C][N][=C][Branch1][C][C][N][=N][Ring1][O]
1.64,[N][C][C][Branch1][N][C][C][=Branch1][C][=O][N][C][Branch1][C][N][=S][C][C][C][Ring1][O][C][C][=Branch1][C][=O][O][C][C][C][=C][C][Branch1][C][C][Branch1][C][C][N]
1.75,[C][C][C][=N][C][NH1][C][=C][Branch1][C][N][C][=Ring1][=Branch1][C][=C][Ring1][#Branch2][Cl][C][=C][C][N][C][=C][C][=C][C][Branch1][Ring1][C][C][=C][Ring1][Branch2][Ring1][O]
1.8,[C][C][Branch1][Ring2][C][=N][N][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Branch1][Ring1][C][C][C][=C][C][=C][O][Ring1][Branch1][C][C][=C][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][C][O][C][Ring1][N]
1.72,[C][C][N][C][Branch1][=Branch2][C][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=N][N][C][C][C][C][C][Branch1][C][C][=C][C][O][C][C][O][C][Ring1][Ring2]
1.79,[N][#C][C][O][C][=Branch1][C][=O][C][=C][C][C][=C][S][C][=Ring1][Branch1][C][N][C][Branch1][#Branch1][C][C][C][C][O][C][C][=Branch1][C][=O][C][O]
1.74,[C][O][C][C][C][C][C][C][=N][C][=C][N][Ring1][Branch1][O][C][C][=C][C][=C][N][=C][C][Branch1][Ring2][N][C][=O][=N][N][Ring1][N][Ring1][=Branch2][N][#C][C][C][=C][C][=C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch1][N][=Ring1][O]
1.75,[C][N][C][C][=N][C][=C][C][=N][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][C][C][C][C][N][=C][N][C][C][C][C][C][Ring1][Ring2][C][C][O][C][NH1][C][=C][C][=Ring1][Branch1][C][=N][C][=C][S][Ring1][Branch1]
1.59,[C][C][C][NH1][C][Branch1][C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Ring1][=Branch2][Cl][C][C][C][C][=N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][Ring1][Branch2][C][C]
1.66,[C][S][=Branch1][C][=O][=Branch1][C][=O][N][N][=C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][C][O]
1.7,[C][O][C][C][C][C][N][C][=Branch1][C][=N][C][C][C][Ring1][Ring1][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1]
1.65,[C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][NH1][C][=C][Ring1][Branch1][C][Branch1][C][C][C][N][#C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][C][C][Ring1][=Branch2]
1.67,[C][#C][C][=C][C][Branch1][C][N][=C][C][Branch1][C][C][=C][Ring1][Branch2][C][O][N][C][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][N][C][C][=Branch1][C][=O][O]
1.65,[C][C][C][C][N][C][C][O][C][=Branch1][C][=O][C][Ring1][#Branch1][Branch1][C][C][C][C][C][Branch1][C][C][=C][Branch1][C][C][O][C][C][=Branch1][C][=O][N][C][C][N]
1.62,[O][=C][N][C][C][=C][C][=C][C][Branch1][Ring1][C][O][=C][Ring1][Branch2][N][Ring1][N][C][C][Branch1][C][C][O][C][C][=C][Branch1][C][N][C][=C][C][=C][Ring1][#Branch1][O][Ring1][N]
1.69,[C][C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][=Ring1][Branch2][O][C][C][C][Ring1][Ring1][C][C][#C][C][O][C][C][O][C][C][=Branch1][C][=O][N][N]
1.62,[C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][C][=C][Ring1][=Branch2][N][C][=O][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][N]
1.72,[N][C][=C][N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][=Branch2][C][C][=O][N][#C][C][C][O][C][C][C][O][C][C][Branch1][C][N][=O]
1.64,[C][C][=C][C][C][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][C][C][=C][Branch1][Ring1][C][N][C][=C][Branch1][C][O][N][Ring1][Branch2][C][C][C][O]
1.74,[C][=C][Branch1][Branch2][C][N][C][C][C][Ring1][Ring2][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=N][C][=N][O][N][=C][Ring1][Branch1][N][Ring1][Branch2][C][C][C][C][Ring1][Ring2]
1.72,[C][O][C][=C][S][C][=C][Ring1][Branch1][N][Branch1][C][C][C][C][C][O][N][=C][Branch1][Ring1][C][N][N][C][=N][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl]
1.61,[C][O][C][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][S][C][=Ring1][Branch2][C][N][N][C][=Branch1][C][=O][C][C][C][Branch1][#Branch1][N][C][C][C][Ring1][Ring2][C][Ring1][Branch2]
1.65,[C][N][=C][Branch1][=N][C][C][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring2][N][N][C][#C][C][=C][Branch1][#Branch1][C][N][C][C][Ring1][Ring1][C][=C][Branch1][C][C][N][Ring1][#Branch2][C]
1.63,[C][C][C][=C][Branch1][C][N][O][C][=C][C][Branch1][C][C][=C][N][=C][Ring1][O][Ring1][#Branch1][C][=C][Branch1][Branch2][C][=C][C][=Branch1][C][=O][O][C][N][C][=C][C][=N][Ring1][Branch1]
1.57,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][S][C][Branch1][Ring2][C][C][=O][=N][Ring1][Branch2][O][=C][Branch1][C][O][C][=C][Branch1][#Branch2][C][C][C][Branch1][C][O][C][Ring1][Branch1][C][C][C][Ring1][#Branch2]
1.58,[C][O][C][Branch1][C][C][=C][Branch1][C][C][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1][C][C][S][C][=C][Branch1][O][C][C][=Branch1][C][=O][N][Branch1][C][C][O][C][=Ring1][O][C]
1.73,[C][C][C][C][=C][Branch1][C][C][S][C][=C][Ring1][=Branch1][C][C][C][N][Ring1][=Branch1][C][C][C][C][O][N][=C][Branch1][#Branch1][C][N][Branch1][C][C][C][C][=Ring1][=Branch2][O][O][C][C][O][C][C][C][C][C][Ring1][Branch1]
1.62,[C][N][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][N][=C][Branch1][C][C][N][Ring1][#Branch1][C][C][C][=C][C][=N][C][=Branch1][C][=O][N][Ring1][#Branch1][C][=Branch1][C][=O][C][C][N]
1.76,[C][=C][Branch1][Ring2][C][C][=O][C][N][C][=Branch1][C][=O][C][C][C][C][Ring1][Ring1][C][O][C][C][C][O][C][=N][O][C][=C][Ring1][Branch1][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][Cl]
1.66,[C][=C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][O][C][Branch1][C][C][=O][C][C][C][C][O][C][Branch1][C][N][=C][Branch1][C][C][C][=Branch1][C][=O][N][C]
1.74,[C][C][=C][C][Branch1][=Branch1][N][C][C][Ring1][Ring1][=C][C][Branch1][Ring1][C][O][=N][Ring1][O][C][#C][C][=C][C][=C][C][=Branch1][C][=O][C][Branch1][Ring1][C][#C][=C][Ring1][#Branch2]
1.81,[C][C][C][C][=C][Branch1][C][C][N][C][=C][S][C][=Ring1][=Branch2][Ring1][Branch1][O][=C][N][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][Branch2][C][N][C][C][Ring1][Ring1]
1.7,[C][C][Branch1][C][C][C][C][N][C][C][C][C][=Branch1][Ring1][=N][N][C][Ring1][Branch2][C][=C][C][O][C][C][C][=Branch1][C][=O][C][C][C][O][C][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][C][C][C][C][C][Ring1][=Branch2]
1.65,[C][C][O][C][C][=C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][=N][Ring1][=Branch2][C][C][=N][C][=C][C][S][C][=C][Branch1][Ring1][C][#N][C][Ring1][O][=Ring1][#Branch1]
1.69,[C][C][O][C][C][=C][N][Branch1][Branch1][C][C][C][=O][C][=Ring1][=Branch2][O][C][C][C][C][C][=C][S][C][=Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][O][N][C][=C][C][=N][C][=C][C][=C][Branch1][C][N][N][Ring1][#Branch2][Ring1][=Branch1]
1.83,[C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][O][=C][C][=C][Ring1][=Branch2][O][C][=O][O][=C][Branch1][Branch2][C][=C][C][C][C][Ring1][Ring1][C][C][O][C][N][C][C][Branch1][Branch2][C][C][=Branch1][C][=O][N][N][C][Ring1][=Branch2]
1.67,[C][C][C][Branch1][Branch2][C][C][N][C][C][C][N][C][Branch1][C][C][C][N][C][=C][Branch1][C][Cl][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][C][C][C][Ring1][Ring2]
1.88,[C][C][=C][C][=C][Branch1][Branch2][C][=C][N][=C][Ring1][=Branch1][C][C][C][C][Ring1][N][C][N][C][C][Branch1][#Branch2][N][C][C][Branch1][C][C][C][Ring1][Branch1][C][C][C][Ring1][=Branch2]
1.68,[C][C][C][C][=C][C][=C][Branch1][C][C][N][Ring1][=Branch1][C][C][C][Ring1][Ring1][C][N][N][C][=C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][=C][C][=Ring1][Branch2][Ring1][O]
1.65,[C][C][C][C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][O][C][C][C][Ring1][=Branch2][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][C][N][C][Ring1][=Branch2]
1.65,[C][O][C][=N][C][=C][Branch1][Branch2][N][C][=Branch1][C][=O][C][O][C][=N][Ring1][O][N][C][C][=N][C][=C][Branch1][C][Cl][C][=Branch1][C][=O][C][=Ring1][=Branch2][O]
1.73,[C][C][=C][C][=Branch1][=C][=C][Branch1][C][N][N][Ring1][=Branch1][C][C][Branch1][C][C][C][C][C][Ring1][O][C][O][C][C][N][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1]
1.75,[O][=C][Branch1][C][O][C][N][C][=Branch1][C][=O][N][C][C][C][N][Ring1][Ring1][C][C][N][=C][C][=Branch1][C][=O][NH1][C][=Ring1][#Branch1][C][C][=Branch1][C][=O][N][N]
1.62,[C][=C][Branch1][Ring2][C][O][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][O][C][C][C][=C][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][O]
1.74,[C][C][C][C][=Branch1][C][=O][C][C][C][N][C][=Branch1][C][=N][N][O][C][=C][Branch1][=Branch2][O][C][C][C][C][C][Ring1][Ring2][C][Branch1][C][C][=C][C][C]
1.61,[C][C][N][C][=C][C][=C][Ring1][Branch1][C][Branch1][Ring1][C][N][C][C][C][Ring1][=Branch1][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][N][C][=Branch1][C][=O][C][Branch1][C][N][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][O]
1.63,[C][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][=N][Ring1][O][C][C][N][C][C][C][C][=Branch1][C][=O][N][Ring1][#Branch1][C][=Branch1][C][=O][O][C]
1.64,[O][C][C][=C][Branch1][C][O][C][Branch1][C][Cl][=C][C][=C][Ring1][Branch2][O][C][C][Ring1][Branch1][C][C][=C][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][=C][C][C][C][C][Ring1][N]
1.65,[C][O][C][C][N][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][NH1][Ring1][Branch2][C][N][Branch1][Ring2][C][C][O][C][C][=Branch1][C][=O][C][N][C][C][C][Ring1][Ring1]
1.79,[C][C][=C][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][C][C][C][C][Ring1][#Branch1][N][C][C][=N][C][=N][C][Branch1][Ring1][C][O][=C][C][Ring1][=Branch2][=O][C][C][N][C][=Branch1][C][=O][C][O][N][=C][Branch1][Ring1][C][C][N][N]
1.68,[C][C][C][=N][NH1][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Ring1][Branch2][C][Branch1][C][C][C][C][C][N][=C][Branch1][=Branch2][N][N][=N][C][=C][Ring1][Branch1][C][S][C][=Ring1][O][C]
1.64,[C][C][N][=C][Branch1][Ring1][C][O][N][Branch1][Branch2][C][C][N][C][C][Ring1][Ring1][N][=Ring1][N][C][C][O][C][C][C][C][=N][C][=C][N][Ring1][Branch1][C][C][Ring1][Ring2]
1.7,[C][O][C][=Branch1][C][=O][C][C][N][Branch1][C][C][C][C][C][C][=O][C][=C][C][N][C][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C][O][C][O][C][=C][C][=C][C][Branch1][Branch2][C][Branch1][C][O][C][C][O][=N][Ring1][O]
1.64,[C][=C][C][C][C][C][=C][Branch1][C][C][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Cl][C][C][O][C][=N][C][Branch1][C][N][=C][C][Branch1][Ring1][C][O][=C][Ring1][=Branch2][N]
1.73,[C][=C][C][N][Branch1][#Branch1][C][=Branch1][C][=O][C][N][C][=C][C][=C][S][Ring1][Branch1][C][N][C][C][O][N][=C][Branch1][C][N][C][C][C][Branch1][C][C][=O]
1.63,[N][C][C][=C][NH1][C][=Ring1][Branch1][C][=Branch1][C][=O][C][N][C][C][C][Ring1][Ring1][C][C][=C][C][Branch1][Ring1][C][N][=C][Branch1][C][N][C][=C][Ring1][=Branch2][C][Branch1][C][N][=O]
1.67,[O][=C][NH1][N][=C][Branch1][=Branch2][C][C][=C][C][=C][S][Ring1][Branch1][S][Ring1][O][C][C][C][C][N][N][=C][C][=Branch1][C][=O][C][Branch1][C][O][=C][Ring1][Branch2][C]
1.65,[C][C][Branch1][C][C][C][Branch1][C][N][C][C][N][Branch1][Ring2][C][C][N][C][C][Ring1][#Branch2][C][C][C][C][N][C][=Branch1][C][=O][C][=C][N][=C][C][=N][Ring1][=Branch1]
1.74,[C][C][C][=C][C][Branch1][C][C][=C][N][=C][Ring1][#Branch1][C][N][C][O][=C][O][C][Branch1][C][O][=C][N][Ring1][=Branch1][C][C][C][C][C][C][Ring1][Ring1][C][C][C][N][C][=N][C][Branch1][Branch1][C][O][C][C][=N][S][Ring1][=Branch2]
1.6,[C][C][Branch1][C][C][C][C][=C][N][=N][C][Branch1][=Branch1][N][Branch1][C][C][C][=N][Ring1][=Branch2][C][O][C][=C][NH1][C][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Ring1][O][Ring1][Branch2]
1.69,[C][O][N][=C][Branch1][Ring1][O][C][C][=C][C][=C][Branch1][C][N][C][=N][Ring1][#Branch1][C][N][Branch1][C][O][C][=Branch1][C][=O][N][C][Branch1][C][C][C][C][C][C][Ring1][=Branch1]
1.7,[C][N][C][=C][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=C][Ring1][O][N][C][O][N][=C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][O][C][C][N][C][C][C][=N][N][=C][N][Ring1][Branch1][C]
1.66,[C][C][Branch1][C][C][C][C][=Branch1][Branch2][=C][C][N][C][C][Ring1][Ring1][C][O][C][O][C][=C][N][=C][Branch1][Branch2][C][C][C][C][C][Ring1][Ring1][N][=C][Ring1][O]
1.76,[C][C][N][=C][Branch1][Ring1][C][=O][S][C][=Ring1][#Branch1][C][C][=C][S][C][=Ring1][Branch1][C][C][C][S][C][Branch1][Branch1][N][C][C][N][=N][C][=Ring1][=Branch2][N]
1.8,[C][C][C][N][=C][Branch1][C][C][S][C][=Ring1][=Branch1][C][O][C][C][#N][C][C][=C][Branch1][=Branch2][C][=C][C][N][C][C][Ring1][=Branch1][C][C][C][C][Ring1][N]
1.65,[C][O][C][Branch1][#Branch1][C][C][Branch1][C][C][=O][C][C][=Branch1][C][=O][N][C][C][Ring1][Ring1][C][C][C][N][C][C][C][C][Branch1][C][C][Branch1][C][C][N][C][C][Ring1][Ring1]
1.57,[C][O][C][C][=C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][N][Branch1][C][C][N][=Ring1][O][C][N][Branch1][C][C][C][C][=C][Branch1][=Branch1][N][C][C][Ring1][Ring1][O][C][=Branch1][C][=O][C][=Ring1][#Branch2]
1.81,[C][C][C][C][O][C][C][=C][N][=C][C][=N][Ring1][=Branch1][C][=N][O][C][=Branch1][C][=O][C][C][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][N][C][C][C][C][C][C][N][=N][S][C][=Ring1][Branch1][O]
1.62,[C][C][C][C][=C][N][C][Branch1][C][O][=C][C][Branch1][C][N][=C][Ring1][#Branch1][N][=Ring1][O][N][#C][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][=Branch1][C][=N][N]
1.68,[C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][Branch1][C][C][C][N][C][C][C][C][C][=Branch1][C][=N][N][C][C][Branch1][Branch1][O][C][C][N][C][Ring1][Branch2]
1.68,[C][C][=C][C][=N][C][=N][N][Ring1][Branch1][C][Branch1][C][C][=C][Ring1][#Branch2][C][C][=C][C][C][C][C][Branch1][C][O][Branch1][=Branch1][C][C][C][C][C][C][Ring1][#Branch2]
1.55,[C][N][C][C][NH1][C][Branch1][C][C][=C][Branch1][C][C][C][=Ring1][#Branch1][N][C][C][Ring1][Ring1][C][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][#Branch1][C][C][Branch1][C][N][=O][=N][Ring1][O]
1.79,[C][=C][C][=Branch1][C][=O][N][C][C][C][C][=C][NH1][C][=Ring1][Branch1][C][C][N][Branch1][Ring2][C][C][O][C][=Branch1][C][=O][N][C][C][C][C][O][Ring1][Ring1][C][O][N][C][=Branch1][#Branch2][=N][C][C][C][N][C][C][Ring1][Ring1][O][C]
1.6,[C][N][C][=Branch1][C][=O][C][=C][S][N][=C][Ring1][Branch1][N][C][Branch1][C][C][=O][C][C][=Branch1][C][=O][C][O][C][C][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Ring1][Branch2]
1.7,[N][C][=C][C][=N][C][Branch1][=Branch2][C][=Branch1][C][=O][C][=C][C][O][=C][Ring1][N][C][=C][O][C][C][C][N][C][C][C][Branch1][C][C][Branch1][C][C][O]
1.62,[C][C][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Ring1][Ring1][C][N][C][=C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][Ring1][=C][Ring1][O][N]
1.7,[C][C][C][Branch1][#Branch1][C][C][Branch1][C][C][=O][N][C][C][C][C][C][Ring1][Branch1][C][C][N][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][Branch1][C][N][=O]
1.69,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][Ring1][Ring2][C][N][C][C][=C][N][=C][Branch1][C][C][C][=C][Branch1][C][N][N][Ring1][Branch2][N][=Ring1][O][C][C][C][C][C][Branch1][Ring1][C][O][C][O][C][C][O][C]
1.61,[C][C][=C][O][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring1][O][C][C][O][C][=N][C][Branch1][Ring1][C][O][=C][Branch1][C][N][C][Branch1][Ring1][O][C][=N][Ring1][O]
1.62,[C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][Ring1][C][=N][C][=N][NH1][Ring1][Branch1][C][C][=C][C][=C][Branch1][#Branch1][C][N][Branch1][C][C][C][C][=Branch1][C][=N][N][=C][Ring1][N]
1.65,[C][O][C][C][Branch1][C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][C][N][N][=C][C][S][C][Branch1][Ring1][C][N][=C][C][=Ring1][#Branch1][C][Ring1][O][=O]
1.62,[C][=C][C][=C][Branch1][C][Cl][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][=Branch2][N][O][C][C][=C][C][=C][Branch1][Branch2][C][C][C][C][N][Ring1][Branch1][C][Branch1][C][C][=N][Ring1][N]
1.74,[O][N][=C][C][=C][C][Branch1][C][Cl][=C][C][C][=C][O][C][Ring1][#Branch2][=Ring1][Branch1][C][C][=C][C][=N][C][=N][O][C][=Branch1][C][=O][C][Ring1][Branch2][=C][Ring1][O]
1.68,[C][C][=Branch1][C][=O][C][=C][N][Branch1][C][C][C][Branch1][C][N][=C][Ring1][#Branch1][Cl][C][C][C][=C][O][C][=Ring1][Branch1][C][=C][N][=C][Branch1][Ring1][C][N][O][Ring1][#Branch1][C][C][C][C][C][N][C][C][C][O][C][C][Ring1][=Branch1][=O]
1.62,[C][C][=C][C][=C][Branch1][Ring1][C][N][C][C][Branch1][C][C][=C][O][C][Ring1][N][=Ring1][=Branch1][C][C][=C][Branch1][Ring2][C][C][C][C][N][Branch1][C][C][C][C][Branch1][C][N][=O]
1.66,[C][C][Branch1][C][C][C][=C][C][=N][N][=N][C][=C][Ring1][=Branch1][C][=N][Ring1][#Branch2][C][O][C][=Branch1][C][=O][C][=Branch1][Ring1][=N][O][O][C][C][C][C][C][Ring1][Branch1]
1.8,[C][C][=Branch1][C][=O][C][=N][O][N][=C][Branch1][C][C][C][Ring1][#Branch1][=O][C][N][C][C][#C][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1]
1.71,[C][C][=C][C][=C][Branch1][#Branch2][C][N][C][=C][C][=C][Ring1][Branch1][O][O][Ring1][N][C][O][C][O][C][C][C][N][Branch1][C][C][N][C][Branch1][C][N][=O][C][C][Branch1][C][C][C][C][C][O][C][C][=C][N][=N][S][Ring1][Branch1]
1.76,[C][C][=Branch1][C][=O][N][O][C][C][C][Branch1][#Branch1][C][N][C][C][Ring1][Ring1][C][Ring1][Branch2][C][=C][C][C][C][N][C][C][C][C][N][C][#C][C][=C][C][=C][O][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2][O]
1.72,[C][C][C][C][=C][N][=C][Branch1][Ring1][C][#N][C][Branch1][C][C][=C][Ring1][=Branch2][C][C][N][C][=C][N][=C][Branch1][C][C][C][=Branch1][C][=O][C][Ring1][=Branch2][=N]
1.81,[O][=C][Branch1][C][O][C][N][C][=Branch1][C][=O][N][C][C][C][C][N][Ring1][=Branch1][C][C][C][=N][O][N][=C][Ring1][Branch1][C][O][C][C][C][N]
1.7,[C][C][Branch1][C][C][=C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C][Ring1][Ring1][C][=C][C][C][C][Branch1][=Branch1][C][C][C][C][C][C][C][C][Ring1][Ring1]
1.81,[C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][C][N][C][C][C][C][C][N][C][Branch1][Ring1][C][O][C][=Branch1][C][=O][C][C][C][=C][C][=Branch1][C][=O][N][C][C][O][C][C][=C][C][C]
1.76,[C][C][S][C][Branch1][#Branch1][C][O][C][C][C][#N][=C][C][=Ring1][O][Cl][C][N][C][C][=N][N][=C][Branch1][#Branch1][C][N][Branch1][C][C][C][O][Ring1][=Branch2][C][O][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][#Branch1]
1.62,[C][C][C][C][C][Branch1][C][O][C][N][C][C][=Branch1][C][=O][N][N][C][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][NH1][C][=Branch1][C][=O][NH1][Ring1][=Branch1]
1.62,[C][C][=C][Branch1][C][N][C][=C][C][=C][Ring1][#Branch1][N][C][C][C][N][Ring1][#Branch1][C][C][C][=C][C][Branch1][C][C][=C][Branch1][Branch2][C][O][C][Branch1][C][C][=O][NH1][Ring1][O]
1.64,[C][=C][C][N][C][=Branch1][C][=O][C][Branch1][Ring1][C][#N][C][C][C][C][Ring1][#Branch1][C][O][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][Ring1][=Branch1]
1.86,[C][#C][C][Branch1][C][N][=N][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][=N][N][C][=C][C][Branch1][Ring1][C][#N][=C][C][Ring1][Branch2][=C][Ring1][O][Cl]
1.63,[C][=C][Branch1][Ring1][N][C][C][=C][Branch1][C][Cl][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][O][C][C][=Branch1][C][=O][C][C][Branch1][Branch1][C][C][C][=O][=N][O][C][=Ring1][=Branch2][C]
1.65,[O][=C][Branch1][=Branch2][N][C][=N][C][C][C][Ring1][Branch1][N][C][C][Branch1][C][O][C][Ring1][Branch1][O][=C][N][=C][C][=N][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][NH1][Ring1][N]
1.8,[C][O][N][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][Ring1][=Branch1][N][=Ring1][#Branch2][C][=C][C][O][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C]
1.7,[C][C][#C][C][=C][C][=C][N][Ring1][Branch1][C][C][C][Branch1][C][C][C][C][C][C][=C][C][=C][Branch1][#Branch1][C][Branch1][C][N][C][O][C][=N][Ring1][#Branch2][C][=C][C][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][=O]
